,indicator,name,source,source_notes,subject_notes,language,units,scale
14873,RESLV.ISV.COPR.03.XD.DB1519,,world_bank,,,1,,
14874,RESLV.ISV.COST.ZS,,world_bank,,,1,,
14875,RESLV.ISV.CPI.04.XD.DB1519,,world_bank,,,1,,
14876,RESLV.ISV.DB0414.DFRN,,world_bank,,,1,,
14877,RESLV.ISV.DB1519.DFRN,,world_bank,,,1,,
14878,RESLV.ISV.DFRN.RCOV.RT,,world_bank,,,1,,
14879,RESLV.ISV.DURS.YR,,world_bank,,,1,,
14880,RESLV.ISV.MGDA.XD.DB1519,,world_bank,,,1,,
14881,RESLV.ISV.OTCM,,world_bank,,,1,,
14882,RESLV.ISV.RCOV.RT,,world_bank,,,1,,
14883,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,,world_bank,,,1,,
14884,RESLV.ISV.RK.DB19,,world_bank,,,1,,
14885,RESLV.ISV.ROPC.03.XD.DB1519,,world_bank,,,1,,
14886,RESLV.ISV.SOIF.06.DB1519,,world_bank,,,1,,
14887,RETSALESSA,,world_bank,,,1,,
14888,REV.DAK.CR,,world_bank,,,1,,
14889,REV.DAU.CR,,world_bank,,,1,,
14890,REV.NRRV.SHR.CR,,world_bank,,,1,,
14891,REV.OSRV.CR,,world_bank,,,1,,
14892,REV.OTHR.CR,,world_bank,,,1,,
14893,REV.RV.SHR.CR,,world_bank,,,1,,
14894,REV.TOTL.CR,,world_bank,,,1,,
14895,REV.TXRV.SHR.CR,,world_bank,,,1,,
14896,RL.EST,,world_bank,,,1,,
14897,RL.NO.SRC,,world_bank,,,1,,
14898,RL.PER.RNK,,world_bank,,,1,,
14899,RL.PER.RNK.LOWER,,world_bank,,,1,,
14900,RL.PER.RNK.UPPER,,world_bank,,,1,,
14901,RL.STD.ERR,,world_bank,,,1,,
14902,ROD.DIST.ASPH.KM,,world_bank,,,1,,
14903,ROD.DIST.BDMG.BM.KM,,world_bank,,,1,,
14904,ROD.DIST.BDMG.KM,,world_bank,,,1,,
14905,ROD.DIST.DIRT.KM,,world_bank,,,1,,
14906,ROD.DIST.FAIR.BM.KM,,world_bank,,,1,,
14907,ROD.DIST.FAIR.KM,,world_bank,,,1,,
14908,ROD.DIST.GOOD.BM.KM,,world_bank,,,1,,
14909,ROD.DIST.GOOD.KM,,world_bank,,,1,,
14910,ROD.DIST.GRAVL.KM,,world_bank,,,1,,
14911,ROD.DIST.LDMG.BM.KM,,world_bank,,,1,,
14912,ROD.DIST.LDMG.KM,,world_bank,,,1,,
14913,ROD.DIST.OTHR.KM,,world_bank,,,1,,
14914,ROD.NATL.ASPH.KM,,world_bank,,,1,,
14915,ROD.NATL.BDMG.KM,,world_bank,,,1,,
14916,ROD.NATL.DIRT.KM,,world_bank,,,1,,
14917,ROD.NATL.FAIR.KM,,world_bank,,,1,,
14918,ROD.NATL.GOOD.KM,,world_bank,,,1,,
14919,ROD.NATL.GRAVL.KM,,world_bank,,,1,,
14920,ROD.NATL.LDMG.KM,,world_bank,,,1,,
14921,ROD.NATL.OTHR.KM,,world_bank,,,1,,
14922,ROD.PROV.ASPH.KM,,world_bank,,,1,,
14923,ROD.PROV.BDMG.KM,,world_bank,,,1,,
14924,ROD.PROV.DIRT.KM,,world_bank,,,1,,
14925,ROD.PROV.FAIR.KM,,world_bank,,,1,,
14926,ROD.PROV.GOOD.KM,,world_bank,,,1,,
14927,ROD.PROV.GRAVL.KM,,world_bank,,,1,,
14928,ROD.PROV.LDMG.KM,,world_bank,,,1,,
14929,ROD.PROV.OTHR.KM,,world_bank,,,1,,
14930,ROD.VILG.ASPH.ZS,,world_bank,,,1,,
14931,ROD.VILG.DIRT.ZS,,world_bank,,,1,,
14932,ROD.VILG.GRAVL.ZS,,world_bank,,,1,,
14933,ROD.VILG.OTHR.ZS,,world_bank,,,1,,
14934,RQ.EST,,world_bank,,,1,,
14935,RQ.NO.SRC,,world_bank,,,1,,
14936,RQ.PER.RNK,,world_bank,,,1,,
14937,RQ.PER.RNK.LOWER,,world_bank,,,1,,
14938,RQ.PER.RNK.UPPER,,world_bank,,,1,,
14939,RQ.STD.ERR,,world_bank,,,1,,
14940,s_loans_A1,,world_bank,,,1,,
14941,s_policyholders_B2_life,,world_bank,,,1,,
14942,s_policyholders_B2_nonlife,,world_bank,,,1,,
14943,SABER.EMIS.GOAL1,,world_bank,,,1,,
14944,SABER.EMIS.GOAL1.LVL1,,world_bank,,,1,,
14945,SABER.EMIS.GOAL1.LVL2,,world_bank,,,1,,
14946,SABER.EMIS.GOAL1.LVL3,,world_bank,,,1,,
14947,SABER.EMIS.GOAL1.LVL4,,world_bank,,,1,,
14948,SABER.EMIS.GOAL1.LVL5,,world_bank,,,1,,
14949,SABER.EMIS.GOAL1.LVL6,,world_bank,,,1,,
14950,SABER.EMIS.GOAL2,,world_bank,,,1,,
14951,SABER.EMIS.GOAL2.LVL1,,world_bank,,,1,,
14952,SABER.EMIS.GOAL2.LVL2,,world_bank,,,1,,
14953,SABER.EMIS.GOAL2.LVL3,,world_bank,,,1,,
14954,SABER.EMIS.GOAL2.LVL4,,world_bank,,,1,,
14955,SABER.EMIS.GOAL2.LVL5,,world_bank,,,1,,
14956,SABER.EMIS.GOAL3,,world_bank,,,1,,
14957,SABER.EMIS.GOAL3.LVL1,,world_bank,,,1,,
14958,SABER.EMIS.GOAL3.LVL2,,world_bank,,,1,,
14959,SABER.EMIS.GOAL3.LVL3,,world_bank,,,1,,
14960,SABER.EMIS.GOAL3.LVL4,,world_bank,,,1,,
14961,SABER.EMIS.GOAL4,,world_bank,,,1,,
14962,SABER.EMIS.GOAL4.LVL1,,world_bank,,,1,,
14963,SABER.EMIS.GOAL4.LVL2,,world_bank,,,1,,
14964,SABER.EMIS.GOAL4.LVL3,,world_bank,,,1,,
14965,SABER.EMIS.GOAL4.LVL4,,world_bank,,,1,,
14966,SABER.ERL.CHLD.GOAL1,,world_bank,,,1,,
14967,SABER.ERL.CHLD.GOAL1.LVL1,,world_bank,,,1,,
14968,SABER.ERL.CHLD.GOAL1.LVL2,,world_bank,,,1,,
14969,SABER.ERL.CHLD.GOAL1.LVL3,,world_bank,,,1,,
14970,SABER.ERL.CHLD.GOAL2,,world_bank,,,1,,
14971,SABER.ERL.CHLD.GOAL2.LVL1,,world_bank,,,1,,
14972,SABER.ERL.CHLD.GOAL2.LVL2,,world_bank,,,1,,
14973,SABER.ERL.CHLD.GOAL2.LVL3,,world_bank,,,1,,
14974,SABER.ERL.CHLD.GOAL3,,world_bank,,,1,,
14975,SABER.ERL.CHLD.GOAL3.LVL1,,world_bank,,,1,,
14976,SABER.ERL.CHLD.GOAL3.LVL2,,world_bank,,,1,,
14977,SABER.ERL.CHLD.GOAL3.LVL3,,world_bank,,,1,,
14978,SABER.GRVT.GOAL5,,world_bank,,,1,,
14979,SABER.GRVT.GOAL5.LVL1,,world_bank,,,1,,
14980,SABER.GRVT.GOAL5.LVL2,,world_bank,,,1,,
14981,SABER.GRVT.GOAL5.LVL3,,world_bank,,,1,,
14982,SABER.GRVT.GOAL5.LVL4,,world_bank,,,1,,
14983,SABER.GRVT.GOAL5.LVL5,,world_bank,,,1,,
14984,SABER.GRVT.GOAL5.LVL6,,world_bank,,,1,,
14985,SABER.GRVT.GOAL5.LVL7,,world_bank,,,1,,
14986,SABER.GRVT.GOAL6,,world_bank,,,1,,
14987,SABER.GRVT.GOAL6.LVL1,,world_bank,,,1,,
14988,SABER.GRVT.GOAL6.LVL2,,world_bank,,,1,,
14989,SABER.GRVT.GOAL6.LVL3,,world_bank,,,1,,
14990,SABER.GRVT.GOAL6.LVL4,,world_bank,,,1,,
14991,SABER.GRVT.GOAL6.LVL5,,world_bank,,,1,,
14992,SABER.GRVT.GOAL6.LVL6,,world_bank,,,1,,
14993,SABER.GRVT.GOAL7,,world_bank,,,1,,
14994,SABER.GRVT.GOAL7.LVL1,,world_bank,,,1,,
14995,SABER.GRVT.GOAL7.LVL2,,world_bank,,,1,,
14996,SABER.GRVT.GOAL7.LVL3,,world_bank,,,1,,
14997,SABER.GRVT.GOAL7.LVL4,,world_bank,,,1,,
14998,SABER.GRVT.GOAL8,,world_bank,,,1,,
14999,SABER.GRVT.GOAL8.LVL1,,world_bank,,,1,,
15000,SABER.GRVT.GOAL8.LVL2,,world_bank,,,1,,
15001,SABER.GRVT.GOAL8.LVL3,,world_bank,,,1,,
15002,SABER.GRVT.GOAL8.LVL4,,world_bank,,,1,,
15003,SABER.GRVT.GOAL8.LVL5,,world_bank,,,1,,
15004,SABER.GRVT.GOAL8.LVL6,,world_bank,,,1,,
15005,SABER.GRVT.GOAL8.LVL7,,world_bank,,,1,,
15006,SABER.HLTH.GOAL1,,world_bank,,,1,,
15007,SABER.HLTH.GOAL2,,world_bank,,,1,,
15008,SABER.HLTH.GOAL3,,world_bank,,,1,,
15009,SABER.HLTH.GOAL4,,world_bank,,,1,,
15010,SABER.HLTH.GOAL5,,world_bank,,,1,,
15011,SABER.HLTH.GOAL6,,world_bank,,,1,,
15012,SABER.HLTH.GOAL7,,world_bank,,,1,,
15013,SABER.HLTH.GOAL8,,world_bank,,,1,,
15014,SABER.HLTH.GOAL9,,world_bank,,,1,,
15015,SABER.PRVT.GOAL1,,world_bank,,,1,,
15016,SABER.PRVT.GOAL1.LVL1,,world_bank,,,1,,
15017,SABER.PRVT.GOAL1.LVL2,,world_bank,,,1,,
15018,SABER.PRVT.GOAL1.LVL3,,world_bank,,,1,,
15019,SABER.PRVT.GOAL1.LVL4,,world_bank,,,1,,
15020,SABER.PRVT.GOAL1.LVL5,,world_bank,,,1,,
15021,SABER.PRVT.GOAL1.LVL6,,world_bank,,,1,,
15022,SABER.PRVT.GOAL2,,world_bank,,,1,,
15023,SABER.PRVT.GOAL2.LVL1,,world_bank,,,1,,
15024,SABER.PRVT.GOAL2.LVL2,,world_bank,,,1,,
15025,SABER.PRVT.GOAL2.LVL3,,world_bank,,,1,,
15026,SABER.PRVT.GOAL2.LVL4,,world_bank,,,1,,
15027,SABER.PRVT.GOAL2.LVL5,,world_bank,,,1,,
15028,SABER.PRVT.GOAL3,,world_bank,,,1,,
15029,SABER.PRVT.GOAL3.LVL1,,world_bank,,,1,,
15030,SABER.PRVT.GOAL3.LVL2,,world_bank,,,1,,
15031,SABER.PRVT.GOAL3.LVL3,,world_bank,,,1,,
15032,SABER.PRVT.GOAL4,,world_bank,,,1,,
15033,SABER.PRVT.GOAL4.LVL1,,world_bank,,,1,,
15034,SABER.PRVT.GOAL4.LVL2,,world_bank,,,1,,
15035,SABER.PRVT.GOAL4.LVL3,,world_bank,,,1,,
15036,SABER.PRVT.GOAL4.LVL4,,world_bank,,,1,,
15037,SABER.PRVT.GOAL4.LVL5,,world_bank,,,1,,
15038,SABER.SCH.ATNM.GOAL1,,world_bank,,,1,,
15039,SABER.SCH.ATNM.GOAL1.LVL1,,world_bank,,,1,,
15040,SABER.SCH.ATNM.GOAL1.LVL2,,world_bank,,,1,,
15041,SABER.SCH.ATNM.GOAL1.LVL3,,world_bank,,,1,,
15042,SABER.SCH.ATNM.GOAL1.LVL4,,world_bank,,,1,,
15043,SABER.SCH.ATNM.GOAL1.LVL5,,world_bank,,,1,,
15044,SABER.SCH.ATNM.GOAL2,,world_bank,,,1,,
15045,SABER.SCH.ATNM.GOAL2.LVL1,,world_bank,,,1,,
15046,SABER.SCH.ATNM.GOAL2.LVL2,,world_bank,,,1,,
15047,SABER.SCH.ATNM.GOAL2.LVL3,,world_bank,,,1,,
15048,SABER.SCH.ATNM.GOAL3,,world_bank,,,1,,
15049,SABER.SCH.ATNM.GOAL3.LVL1,,world_bank,,,1,,
15050,SABER.SCH.ATNM.GOAL3.LVL2,,world_bank,,,1,,
15051,SABER.SCH.ATNM.GOAL3.LVL3,,world_bank,,,1,,
15052,SABER.SCH.ATNM.GOAL3.LVL4,,world_bank,,,1,,
15053,SABER.SCH.ATNM.GOAL3.LVL5,,world_bank,,,1,,
15054,SABER.SCH.ATNM.GOAL3.LVL6,,world_bank,,,1,,
15055,SABER.SCH.ATNM.GOAL4,,world_bank,,,1,,
15056,SABER.SCH.ATNM.GOAL4.LVL1,,world_bank,,,1,,
15057,SABER.SCH.ATNM.GOAL4.LVL2,,world_bank,,,1,,
15058,SABER.SCH.ATNM.GOAL4.LVL3,,world_bank,,,1,,
15059,SABER.SCH.ATNM.GOAL4.LVL4,,world_bank,,,1,,
15060,SABER.SCH.ATNM.GOAL4.LVL5,,world_bank,,,1,,
15061,SABER.SCH.ATNM.GOAL5,,world_bank,,,1,,
15062,SABER.SCH.ATNM.GOAL5.LVL1,,world_bank,,,1,,
15063,SABER.SCH.ATNM.GOAL5.LVL2,,world_bank,,,1,,
15064,SABER.SCH.ATNM.GOAL5.LVL3,,world_bank,,,1,,
15065,SABER.SCH.ATNM.GOAL5.LVL4,,world_bank,,,1,,
15066,SABER.SCH.ATNM.GOAL5.LVL5,,world_bank,,,1,,
15067,SABER.SCH.FNNC.GOAL1,,world_bank,,,1,,
15068,SABER.SCH.FNNC.GOAL1.LVL1,,world_bank,,,1,,
15069,SABER.SCH.FNNC.GOAL1.LVL2,,world_bank,,,1,,
15070,SABER.SCH.FNNC.GOAL2,,world_bank,,,1,,
15071,SABER.SCH.FNNC.GOAL2.LVL1,,world_bank,,,1,,
15072,SABER.SCH.FNNC.GOAL2.LVL2,,world_bank,,,1,,
15073,SABER.SCH.FNNC.GOAL3,,world_bank,,,1,,
15074,SABER.SCH.FNNC.GOAL3.LVL1,,world_bank,,,1,,
15075,SABER.SCH.FNNC.GOAL3.LVL2,,world_bank,,,1,,
15076,SABER.SCH.FNNC.GOAL4,,world_bank,,,1,,
15077,SABER.SCH.FNNC.GOAL4.LVL1,,world_bank,,,1,,
15078,SABER.SCH.FNNC.GOAL4.LVL2,,world_bank,,,1,,
15079,SABER.SCH.FNNC.GOAL5,,world_bank,,,1,,
15080,SABER.SCH.FNNC.GOAL5.LVL1,,world_bank,,,1,,
15081,SABER.SCH.FNNC.GOAL5.LVL2,,world_bank,,,1,,
15082,SABER.SCH.FNNC.GOAL6,,world_bank,,,1,,
15083,SABER.SCH.FNNC.GOAL6.LVL1,,world_bank,,,1,,
15084,SABER.SCH.FNNC.GOAL6.LVL2,,world_bank,,,1,,
15085,SABER.STD.ASS.GOAL1,,world_bank,,,1,,
15086,SABER.STD.ASS.GOAL1.LVL1,,world_bank,,,1,,
15087,SABER.STD.ASS.GOAL1.LVL2,,world_bank,,,1,,
15088,SABER.STD.ASS.GOAL2,,world_bank,,,1,,
15089,SABER.STD.ASS.GOAL2.LVL1,,world_bank,,,1,,
15090,SABER.STD.ASS.GOAL2.LVL2,,world_bank,,,1,,
15091,SABER.STD.ASS.GOAL2.LVL3,,world_bank,,,1,,
15092,SABER.STD.ASS.GOAL3,,world_bank,,,1,,
15093,SABER.STD.ASS.GOAL3.LVL1,,world_bank,,,1,,
15094,SABER.STD.ASS.GOAL3.LVL2,,world_bank,,,1,,
15095,SABER.STD.ASS.GOAL3.LVL3,,world_bank,,,1,,
15096,SABER.STD.ASS.GOAL4,,world_bank,,,1,,
15097,SABER.STD.ASS.GOAL4.LVL1,,world_bank,,,1,,
15098,SABER.STD.ASS.GOAL4.LVL2,,world_bank,,,1,,
15099,SABER.STD.ASS.GOAL4.LVL3,,world_bank,,,1,,
15100,SABER.TECH.GOAL1,,world_bank,,,1,,
15101,SABER.TECH.GOAL1.LVL1,,world_bank,,,1,,
15102,SABER.TECH.GOAL1.LVL2,,world_bank,,,1,,
15103,SABER.TECH.GOAL2,,world_bank,,,1,,
15104,SABER.TECH.GOAL2.LVL1,,world_bank,,,1,,
15105,SABER.TECH.GOAL2.LVL2,,world_bank,,,1,,
15106,SABER.TECH.GOAL2.LVL3,,world_bank,,,1,,
15107,SABER.TECH.GOAL2.LVL4,,world_bank,,,1,,
15108,SABER.TECH.GOAL3,,world_bank,,,1,,
15109,SABER.TECH.GOAL3.LVL1,,world_bank,,,1,,
15110,SABER.TECH.GOAL3.LVL2,,world_bank,,,1,,
15111,SABER.TECH.GOAL4,,world_bank,,,1,,
15112,SABER.TECH.GOAL4.LVL1,,world_bank,,,1,,
15113,SABER.TECH.GOAL4.LVL2,,world_bank,,,1,,
15114,SABER.TECH.GOAL5,,world_bank,,,1,,
15115,SABER.TECH.GOAL5.LVL1,,world_bank,,,1,,
15116,SABER.TECH.GOAL5.LVL2,,world_bank,,,1,,
15117,SABER.TECH.GOAL6,,world_bank,,,1,,
15118,SABER.TECH.GOAL6.LVL1,,world_bank,,,1,,
15119,SABER.TECH.GOAL6.LVL2,,world_bank,,,1,,
15120,SABER.TECH.GOAL6.LVL3,,world_bank,,,1,,
15121,SABER.TECH.GOAL7,,world_bank,,,1,,
15122,SABER.TECH.GOAL7.LVL1,,world_bank,,,1,,
15123,SABER.TECH.GOAL7.LVL2,,world_bank,,,1,,
15124,SABER.TECH.GOAL7.LVL3,,world_bank,,,1,,
15125,SABER.TECH.GOAL8,,world_bank,,,1,,
15126,SABER.TECH.GOAL8.LVL1,,world_bank,,,1,,
15127,SABER.TECH.GOAL8.LVL2,,world_bank,,,1,,
15128,SABER.TECH.GOAL8.LVL3,,world_bank,,,1,,
15129,SABER.TER.GOAL1,,world_bank,,,1,,
15130,SABER.TER.GOAL1.LVL1,,world_bank,,,1,,
15131,SABER.TER.GOAL2,,world_bank,,,1,,
15132,SABER.TER.GOAL2.LVL1,,world_bank,,,1,,
15133,SABER.TER.GOAL3,,world_bank,,,1,,
15134,SABER.TER.GOAL3.LVL1,,world_bank,,,1,,
15135,SABER.TER.GOAL3.LVL2,,world_bank,,,1,,
15136,SABER.TER.GOAL4,,world_bank,,,1,,
15137,SABER.TER.GOAL4.LVL1,,world_bank,,,1,,
15138,SABER.TER.GOAL4.LVL2,,world_bank,,,1,,
15139,SABER.TER.GOAL4.LVL3,,world_bank,,,1,,
15140,SABER.TER.GOAL5,,world_bank,,,1,,
15141,SABER.TER.GOAL5.LVL1,,world_bank,,,1,,
15142,SABER.TER.GOAL5.LVL2,,world_bank,,,1,,
15143,SABER.TER.GOAL6,,world_bank,,,1,,
15144,SABER.TER.GOAL6.LVL1,,world_bank,,,1,,
15145,SABER.TER.GOAL6.LVL2,,world_bank,,,1,,
15146,SABER.TER.GOAL6.LVL3,,world_bank,,,1,,
15147,SABER.WORK.GOAL1,,world_bank,,,1,,
15148,SABER.WORK.GOAL1.LVL1,,world_bank,,,1,,
15149,SABER.WORK.GOAL1.LVL2,,world_bank,,,1,,
15150,SABER.WORK.GOAL1.LVL3,,world_bank,,,1,,
15151,SABER.WORK.GOAL2,,world_bank,,,1,,
15152,SABER.WORK.GOAL2.LVL1,,world_bank,,,1,,
15153,SABER.WORK.GOAL2.LVL2,,world_bank,,,1,,
15154,SABER.WORK.GOAL2.LVL3,,world_bank,,,1,,
15155,SABER.WORK.GOAL3,,world_bank,,,1,,
15156,SABER.WORK.GOAL3.LVL1,,world_bank,,,1,,
15157,SABER.WORK.GOAL3.LVL2,,world_bank,,,1,,
15158,SABER.WORK.GOAL3.LVL3,,world_bank,,,1,,
15159,SE.ADT.1524.IL.FE.ZS,,world_bank,,,1,,
15160,SE.ADT.1524.IL.MA.ZS,,world_bank,,,1,,
15161,SE.ADT.1524.IL.ZS,,world_bank,,,1,,
15162,SE.ADT.1524.LT.FE.ZS,"Tasa de alfabetización, mujeres jóvenes (% de mujeres entre 15 y 24 años)",world_bank,"Tasa de alfabetización juvenil (15-24) (%), mujeres. Corresponde al número de mujeres de entre 15 y 24 años que son capaces de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria, dividido por la población femenina en dicho grupo etáreo. En general, el término “alfabetización” incluye también habilidades aritméticas, es decir, la capacidad de hacer cálculos matemáticos sencillos.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15163,SE.ADT.1524.LT.FM.ZS,Proporción de mujeres con respecto a varones de jóvenes alfabetizados (% de jóvenes entre 15 y 24 años de edad),world_bank,"Índice de paridad de género de la tasa de alfabetización juvenil. Corresponde a la proporción entre la tasa de alfabetización juvenil femenina y la tasa de alfabetización juvenil masculina. Para calcular este índice, se divide el valor del indicador correspondiente a las mujeres por el valor del indicador correspondiente a los varones. Un IPG igual a 1 indica paridad entre varones y mujeres. En general, un valor inferior a 1 indica una desigualdad a favor de los varones, mientras que un valor superior a 1 indica que la desigualdad favorece a las mujeres.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15164,SE.ADT.1524.LT.MA.ZS,"Tasa de alfabetización, varones jóvenes (% de varones entre 15 y 24 años)",world_bank,"Tasa de alfabetización juvenil (15-24) (%), varones. Corresponde al número de varones de entre 15 y 24 años que son capaces de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria, dividido por la población masculina en dicho grupo etáreo. En general, el término “alfabetización” incluye también las habilidades aritméticas, es decir la capacidad de hacer cálculos matemáticos sencillos.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15165,SE.ADT.1524.LT.ZS,"Tasa de alfabetización, total de jóvenes (% de personas entre 15 y 24 años)",world_bank,"Tasa de alfabetización juvenil (15-24) (%), total. Corresponde al número de personas de entre 15 y 24 años que son capaces de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria, dividido por la población en dicho grupo etáreo. En general, el término “alfabetización” incluye también las habilidades aritméticas, es decir la capacidad de hacer cálculos matemáticos sencillos.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15166,SE.ADT.ILIT.FE.ZS,,world_bank,,,1,,
15167,SE.ADT.ILIT.MA.ZS,,world_bank,,,1,,
15168,SE.ADT.ILIT.ZS,,world_bank,,,1,,
15169,SE.ADT.LITR.FE.ZS,"Tasa de alfabetización, mujeres adultas (% de mujeres de 15 años o más)",world_bank,"Tasa (%) de alfabetización de adultos (15+), mujeres. Corresponde al porcentaje de mujeres mayores de 15 años que son capaces de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria. En general, el término “alfabetización” incluye también habilidades aritméticas, es decir, la capacidad de hacer cálculos matemáticos sencillos. Para calcular este indicador se divide el número de mujeres alfabetizadas mayores de 15 años por la población del correspondiente grupo etáreo y se multiplica por 100. ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15170,SE.ADT.LITR.MA.ZS,"Tasa de alfabetización, varones adultos (% de varones de 15 años o más)",world_bank,"Tasa (%) de alfabetización de adultos (15+), varones. Corresponde al porcentaje de varones mayores de 15 años que son capaces de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria. En general, el término “alfabetización” incluye también habilidades aritméticas, es decir, la capacidad de hacer cálculos matemáticos sencillos. Para calcular este indicador se divide el número de varones alfabetizados mayores de 15 años por la población del correspondiente grupo etáreo y se multiplica por 100. ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15171,SE.ADT.LITR.ZS,"Tasa de alfabetización, total de adultos (% de personas de 15 años o más)",world_bank,"Tasa (%) de alfabetización de adultos (15+), total. Corresponde al porcentaje de la población mayor de 15 años que es capaz de leer y escribir, con entendimiento, una proposición simple y breve sobre su vida diaria. En general, el término “alfabetización” incluye también habilidades aritméticas, es decir, la capacidad de hacer cálculos matemáticos sencillos. Para calcular este indicador se divide el número de personas alfabetizadas mayores de 15 años por la población del correspondiente grupo etáreo y se multiplica por 100. ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15172,SE.COM.DURS,"Educación obligatoria, duración (años)",world_bank,Number of years that children are legally obliged to attend school.,UNESCO Institute for Statistics,1,,
15173,SE.ENR.ORPH,,world_bank,,,1,,
15174,SE.ENR.PRIM.FM.ZS,Proporción de inscripciones de mujeres con respecto a varones en la educación primaria (%),world_bank,"Índice de paridad de género (IPG) de la tasa bruta de matrícula, educación primaria. Corresponde a la proporción entre la tasa bruta de matrícula femenina en educación primaria y la tasa bruta de matrícula masculina en dicho nivel de enseñanza. Para calcular este índice, se divide el valor del indicador correspondiente a las mujeres por el valor del indicador correspondiente a los varones. Un IPG igual a 1 indica la paridad entre varones y mujeres. En general, un valor inferior a 1 indica una desigualdad a favor de los varones, mientras que un valor superior a 1 indica que la desigualdad favorece a las mujeres.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15175,SE.ENR.PRIM.ZS,,world_bank,,,1,,
15176,SE.ENR.PRSC.FM.ZS,Proporción de niñas con respecto a niños en educación primaria y secundaria (%),world_bank,"Índice de paridad de género (IPG) de la tasa bruta de matrícula, educación primaria y secundaria. Corresponde a la proporción entre la tasa bruta de matrícula femenina en educación primaria y secundaria y la tasa bruta de matrícula masculina en dichos niveles de educación. Para calcular este índice, se divide el valor del indicador correspondiente a las mujeres por el valor del indicador correspondiente a los varones. Un IPG igual a 1 indica la paridad entre varones y mujeres. En general, un valor inferior a 1 indica una desigualdad a favor de los varones, mientras que un valor superior a 1 indica que la desigualdad favorece a las mujeres.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15177,SE.ENR.SECO.FM.ZS,Proporción de inscripciones de mujeres con respecto a varones en la educación secundaria (%),world_bank,"Índice de paridad de género de la tasa bruta de matrícula, educación secundaria, todos los programas. Corresponde a la proporción entre la tasa bruta de matrícula femenina en educación secundaria y la tasa bruta de matrícula masculina en dicho nivel de enseñanza. Para calcular este índice, se divide el valor del indicador correspondiente a las mujeres por el valor del indicador correspondiente a los varones. Un IPG igual a 1 indica la paridad entre varones y mujeres. En general, un valor inferior a 1 indica una desigualdad a favor de los varones, mientras que un valor superior a 1 indica que la desigualdad favorece a las mujeres.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15178,SE.ENR.SECO.ZS,,world_bank,,,1,,
15179,SE.ENR.TERT.FM.ZS,Proporción de inscripciones de mujeres con respecto a varones en la educación terciaria (%),world_bank,"Índice de paridad de género de la tasa bruta de matrícula, educación superior. Corresponde a la proporción entre la tasa bruta de matrícula femenina en educación superior y la tasa bruta de matrícula masculina en el mismo nivel. Para calcularlo, se divide el valor del indicador correspondiente a las mujeres por el valor del indicador correspondiente a los varones. Un IPG igual a 1 indica paridad entre varones y mujeres. En general, un valor inferior a 1 indica una desigualdad a favor de los varones, mientras que un valor superior a 1 indica que la desigualdad favorece a las mujeres.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
15180,SE.GEPD.PRIM,Tasa de pobreza en el aprendizaje,world_bank,,,1,,
15181,SE.GEPD.PRIM.1,(De facto) Porcentaje de niños de 10 años que no asisten a la escuela o que están en la escuela pero no logran el nivel básico de competencia en lectura,world_bank,,,1,,
15182,SE.GEPD.PRIM.BMP,Competencia al final del ciclo primario,world_bank,,,1,,
15183,SE.GEPD.PRIM.BMP.1,"(De facto) Porcentaje de niños competentes en alfabetización y aritmética al finalizar la primaria, según informa el IEU",world_bank,,,1,,
15184,SE.JRSEC.NENR.ZS,,world_bank,,,1,,
15185,SE.LITR.15UP.ZS,,world_bank,,,1,,
15186,SE.LPV.PRIM,,world_bank,,,1,,
15187,SE.LPV.PRIM.BMP,,world_bank,,,1,,
15188,SE.LPV.PRIM.BMP.FE,,world_bank,,,1,,
15189,SE.LPV.PRIM.BMP.MA,,world_bank,,,1,,
15190,SE.LPV.PRIM.FE,,world_bank,,,1,,
